Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Revenue
2022-11-10T00:00:00.000-08:00,S004,P0015,Clothing,North,88,61,100,71.92,55.65,5,Sunny,1,58.39,Winter,3394.65
2022-11-10T00:00:00.000-08:00,S005,P0012,Electronics,North,50,22,171,29.99,60.43,5,Snowy,0,59.15,Autumn,1329.46
2022-11-10T00:00:00.000-08:00,S005,P0018,Groceries,North,53,48,31,41.07,50.27,20,Snowy,1,48.99,Autumn,2412.96
2022-11-11T00:00:00.000-08:00,S001,P0008,Toys,North,73,60,79,55.79,41.69,10,Snowy,1,41.37,Winter,2501.4
2022-11-11T00:00:00.000-08:00,S001,P0013,Electronics,West,95,67,47,85.83,42.04,10,Sunny,0,43.15,Autumn,2816.68
2022-11-11T00:00:00.000-08:00,S001,P0016,Clothing,West,87,87,172,88.05,52.77,5,Snowy,0,51.75,Autumn,4590.99
2022-11-11T00:00:00.000-08:00,S003,P0018,Clothing,East,55,25,168,40.83,52.13,20,Rainy,1,55.96,Winter,1303.25
2022-11-12T00:00:00.000-08:00,S001,P0018,Groceries,South,84,67,41,82.05,63.03,10,Snowy,1,64.58,Spring,4223.01
2022-11-12T00:00:00.000-08:00,S002,P0003,Clothing,North,89,13,44,16.81,92.98,0,Cloudy,1,96.65,Summer,1208.74
2022-11-12T00:00:00.000-08:00,S002,P0014,Electronics,North,66,36,74,32.8,18.92,5,Cloudy,1,20.37,Autumn,681.12
2022-11-12T00:00:00.000-08:00,S002,P0018,Electronics,East,71,66,39,68.29,77.49,20,Snowy,0,77.18,Spring,5114.34
2022-11-12T00:00:00.000-08:00,S003,P0001,Electronics,North,57,15,59,14.6,24.62,15,Snowy,1,23.89,Winter,369.3
2022-11-12T00:00:00.000-08:00,S003,P0002,Electronics,South,84,83,42,97.94,32.2,10,Sunny,0,32.42,Summer,2672.6
2022-11-12T00:00:00.000-08:00,S003,P0013,Groceries,South,78,19,147,26.86,35.89,10,Cloudy,0,30.98,Summer,681.91
2022-11-12T00:00:00.000-08:00,S004,P0009,Electronics,West,79,27,81,20.0,45.45,15,Cloudy,1,47.83,Winter,1227.15
2022-11-12T00:00:00.000-08:00,S004,P0019,Groceries,South,53,40,21,47.25,82.7,15,Rainy,0,78.52,Autumn,3308.0
2022-11-12T00:00:00.000-08:00,S005,P0004,Clothing,South,96,23,189,22.42,68.29,0,Sunny,1,63.87,Autumn,1570.67
2022-11-12T00:00:00.000-08:00,S005,P0017,Clothing,South,52,38,194,50.41,66.66,15,Rainy,0,62.67,Summer,2533.08
2022-11-13T00:00:00.000-08:00,S001,P0015,Electronics,South,54,31,195,35.49,58.57,20,Cloudy,0,63.52,Winter,1815.67
2022-11-13T00:00:00.000-08:00,S001,P0017,Clothing,North,54,43,153,49.73,47.31,15,Cloudy,0,51.5,Autumn,2034.33
2022-11-13T00:00:00.000-08:00,S001,P0019,Toys,West,62,7,45,25.79,11.31,10,Snowy,0,9.65,Summer,79.17
2022-11-13T00:00:00.000-08:00,S001,P0020,Clothing,South,74,2,170,-7.95,49.68,10,Cloudy,0,52.78,Spring,99.36
2022-11-13T00:00:00.000-08:00,S002,P0002,Clothing,East,68,11,171,15.58,70.1,15,Rainy,0,73.48,Summer,771.1
2022-11-13T00:00:00.000-08:00,S002,P0003,Electronics,West,91,79,68,80.36,59.17,5,Sunny,1,57.11,Autumn,4674.43
2022-11-13T00:00:00.000-08:00,S002,P0005,Toys,South,57,3,117,9.16,66.04,20,Rainy,1,61.86,Spring,198.12
2022-11-13T00:00:00.000-08:00,S003,P0011,Toys,East,67,65,26,61.81,63.21,10,Cloudy,0,68.19,Autumn,4108.65
2022-11-13T00:00:00.000-08:00,S003,P0012,Toys,South,66,58,66,49.42,56.59,20,Snowy,0,57.44,Winter,3282.22
2022-11-13T00:00:00.000-08:00,S004,P0003,Electronics,East,60,36,130,45.15,77.23,5,Sunny,1,76.66,Winter,2780.28
2022-11-13T00:00:00.000-08:00,S004,P0005,Toys,West,92,60,101,59.75,47.1,20,Cloudy,0,47.35,Winter,2826.0
2022-11-13T00:00:00.000-08:00,S004,P0007,Electronics,East,52,42,170,46.66,49.39,5,Sunny,1,48.75,Winter,2074.38
2022-11-13T00:00:00.000-08:00,S004,P0020,Groceries,South,68,46,176,44.33,75.16,10,Cloudy,0,79.33,Winter,3457.36
2022-11-13T00:00:00.000-08:00,S005,P0020,Toys,South,59,44,22,63.86,78.6,15,Snowy,1,81.77,Winter,3458.4
2022-11-14T00:00:00.000-08:00,S001,P0001,Furniture,East,99,8,161,22.47,77.41,0,Cloudy,1,74.8,Winter,619.28
2022-11-14T00:00:00.000-08:00,S001,P0005,Toys,West,59,44,143,41.12,51.02,15,Rainy,1,50.26,Spring,2244.88
2022-11-14T00:00:00.000-08:00,S002,P0001,Groceries,South,65,5,104,10.81,71.35,20,Cloudy,1,69.73,Winter,356.75
2022-11-14T00:00:00.000-08:00,S002,P0006,Groceries,North,59,34,168,47.79,18.77,5,Rainy,0,16.58,Summer,638.18
2022-11-14T00:00:00.000-08:00,S002,P0007,Clothing,North,81,11,133,13.58,20.34,15,Rainy,1,17.93,Winter,223.74
2022-11-14T00:00:00.000-08:00,S002,P0013,Electronics,West,57,12,29,25.66,63.88,5,Sunny,1,67.68,Winter,766.56
2022-11-14T00:00:00.000-08:00,S003,P0014,Furniture,South,87,34,51,25.11,76.22,10,Sunny,0,77.58,Summer,2591.48
2022-11-14T00:00:00.000-08:00,S003,P0017,Toys,East,91,55,80,48.4,21.71,0,Sunny,1,20.91,Autumn,1194.05
2022-11-14T00:00:00.000-08:00,S004,P0005,Groceries,South,61,53,150,71.67,74.63,15,Cloudy,0,71.3,Spring,3955.39
2022-11-14T00:00:00.000-08:00,S004,P0013,Toys,North,61,3,180,18.71,33.16,0,Cloudy,0,34.27,Summer,99.48
2022-11-14T00:00:00.000-08:00,S005,P0008,Groceries,West,77,25,171,17.21,35.59,0,Rainy,1,34.68,Autumn,889.75
2022-11-14T00:00:00.000-08:00,S005,P0010,Toys,West,58,56,138,63.85,79.87,20,Cloudy,0,79.18,Winter,4472.72
2022-11-14T00:00:00.000-08:00,S005,P0017,Clothing,East,92,47,178,49.66,23.04,20,Snowy,1,22.15,Summer,1082.88
2022-11-15T00:00:00.000-08:00,S001,P0006,Toys,East,73,34,59,25.86,87.74,15,Sunny,1,87.63,Spring,2983.16
2022-11-15T00:00:00.000-08:00,S001,P0013,Toys,South,83,8,99,11.35,10.74,0,Cloudy,0,13.23,Summer,85.92
2022-11-15T00:00:00.000-08:00,S002,P0001,Furniture,North,69,1,21,-4.45,31.97,10,Snowy,1,30.57,Winter,31.97
2022-11-15T00:00:00.000-08:00,S002,P0004,Clothing,East,87,18,23,12.2,10.01,5,Rainy,0,14.51,Summer,180.18
2022-11-15T00:00:00.000-08:00,S002,P0006,Groceries,North,99,80,142,77.41,85.1,15,Snowy,0,81.16,Autumn,6808.0
2022-11-15T00:00:00.000-08:00,S002,P0013,Groceries,South,92,60,136,69.53,94.42,5,Sunny,0,91.54,Autumn,5665.2
2022-11-15T00:00:00.000-08:00,S002,P0015,Clothing,East,57,44,167,41.43,13.03,5,Rainy,1,9.44,Autumn,573.32
2022-11-15T00:00:00.000-08:00,S002,P0018,Toys,East,89,43,187,33.57,92.58,5,Sunny,1,94.42,Winter,3980.94
2022-11-15T00:00:00.000-08:00,S003,P0004,Electronics,West,52,38,65,46.24,13.35,0,Snowy,1,17.89,Winter,507.3
2022-11-15T00:00:00.000-08:00,S004,P0011,Electronics,West,87,8,151,23.87,81.65,5,Rainy,0,84.14,Spring,653.2
2022-11-15T00:00:00.000-08:00,S005,P0002,Toys,West,82,65,53,82.09,87.03,10,Sunny,0,86.84,Spring,5656.95
2022-11-15T00:00:00.000-08:00,S005,P0014,Groceries,West,63,4,119,10.99,97.96,20,Sunny,0,94.82,Spring,391.84
2022-11-15T00:00:00.000-08:00,S005,P0020,Groceries,West,86,86,193,82.38,74.2,20,Sunny,1,76.17,Summer,6381.2
2022-11-16T00:00:00.000-08:00,S001,P0005,Furniture,North,76,5,106,-4.38,87.7,5,Snowy,1,87.53,Winter,438.5
2022-11-16T00:00:00.000-08:00,S002,P0002,Clothing,North,64,46,200,55.26,45.06,15,Snowy,0,47.95,Summer,2072.76
2022-11-16T00:00:00.000-08:00,S002,P0006,Groceries,East,78,51,116,59.32,56.47,15,Rainy,1,58.8,Winter,2879.97
2022-11-16T00:00:00.000-08:00,S002,P0007,Groceries,North,52,3,173,4.1,14.5,10,Sunny,1,13.58,Summer,43.5
2022-11-16T00:00:00.000-08:00,S002,P0009,Groceries,West,80,58,28,62.56,71.24,0,Cloudy,0,74.65,Winter,4131.92
2022-11-16T00:00:00.000-08:00,S002,P0014,Toys,East,73,58,89,51.05,31.29,5,Snowy,0,33.51,Spring,1814.82
2022-11-16T00:00:00.000-08:00,S002,P0019,Groceries,East,99,50,138,45.68,83.16,15,Rainy,0,84.43,Autumn,4158.0
2022-11-16T00:00:00.000-08:00,S002,P0020,Furniture,North,93,15,141,15.73,41.93,10,Rainy,0,43.67,Winter,628.95
2022-11-16T00:00:00.000-08:00,S003,P0006,Clothing,West,66,61,138,64.63,94.35,5,Cloudy,1,93.87,Autumn,5755.35
2022-11-16T00:00:00.000-08:00,S003,P0013,Groceries,East,95,13,111,15.12,95.32,10,Snowy,0,90.33,Summer,1239.16
2022-11-16T00:00:00.000-08:00,S004,P0008,Groceries,East,93,60,176,54.38,41.0,0,Sunny,0,36.61,Winter,2460.0
2022-11-16T00:00:00.000-08:00,S004,P0011,Electronics,East,66,7,48,12.15,56.98,5,Sunny,1,57.24,Summer,398.86
2022-11-16T00:00:00.000-08:00,S004,P0017,Groceries,South,96,16,36,15.95,53.06,15,Snowy,0,53.65,Summer,848.96
2022-11-16T00:00:00.000-08:00,S004,P0019,Toys,East,57,29,67,26.77,63.14,5,Snowy,1,67.76,Spring,1831.06
2022-11-16T00:00:00.000-08:00,S005,P0013,Clothing,North,60,23,64,30.36,90.22,5,Snowy,1,87.25,Autumn,2075.06
2022-11-16T00:00:00.000-08:00,S005,P0017,Toys,North,59,49,125,49.29,45.13,10,Cloudy,1,42.9,Winter,2211.37
2022-11-17T00:00:00.000-08:00,S001,P0001,Clothing,West,57,10,63,11.0,93.26,5,Cloudy,0,88.62,Summer,932.6
2022-11-17T00:00:00.000-08:00,S001,P0004,Furniture,South,83,34,190,38.47,90.34,5,Rainy,1,91.04,Spring,3071.56
2022-11-17T00:00:00.000-08:00,S001,P0006,Toys,East,66,58,93,69.57,97.86,20,Snowy,1,93.16,Spring,5675.88
2022-11-17T00:00:00.000-08:00,S002,P0006,Furniture,West,63,20,91,22.21,66.7,5,Sunny,0,64.96,Summer,1334.0
2022-11-17T00:00:00.000-08:00,S002,P0010,Electronics,South,56,51,27,43.25,73.74,15,Cloudy,0,70.9,Spring,3760.74
2022-11-17T00:00:00.000-08:00,S002,P0018,Clothing,West,51,46,58,63.63,89.94,0,Cloudy,1,92.64,Spring,4137.24
2022-11-17T00:00:00.000-08:00,S003,P0006,Electronics,North,76,7,174,8.24,46.45,5,Cloudy,0,44.74,Autumn,325.15
2022-11-17T00:00:00.000-08:00,S003,P0015,Clothing,South,50,29,52,33.06,48.95,15,Sunny,0,44.79,Winter,1419.55
2022-11-17T00:00:00.000-08:00,S004,P0002,Toys,North,57,27,196,29.44,69.11,15,Snowy,1,68.73,Spring,1865.97
2022-11-17T00:00:00.000-08:00,S004,P0005,Groceries,South,93,57,67,75.25,52.71,10,Sunny,1,51.86,Spring,3004.47
2022-11-17T00:00:00.000-08:00,S005,P0012,Electronics,South,81,48,68,59.72,53.33,20,Snowy,1,48.72,Spring,2559.84
2022-11-18T00:00:00.000-08:00,S001,P0005,Toys,North,57,27,173,46.81,44.24,0,Cloudy,1,46.73,Summer,1194.48
2022-11-18T00:00:00.000-08:00,S001,P0012,Toys,South,66,32,78,37.06,36.41,5,Rainy,1,35.57,Summer,1165.12
2022-11-18T00:00:00.000-08:00,S001,P0018,Groceries,East,52,43,148,61.88,64.27,10,Rainy,1,63.29,Autumn,2763.61
2022-11-18T00:00:00.000-08:00,S002,P0013,Furniture,North,75,12,173,11.12,55.95,5,Rainy,0,59.39,Autumn,671.4
2022-11-18T00:00:00.000-08:00,S005,P0002,Groceries,West,93,85,96,78.04,21.95,10,Rainy,1,17.76,Summer,1865.75
2022-11-18T00:00:00.000-08:00,S005,P0015,Electronics,South,67,24,187,20.07,82.09,0,Cloudy,0,84.59,Spring,1970.16
2022-11-18T00:00:00.000-08:00,S005,P0017,Electronics,East,92,66,106,64.74,52.04,10,Snowy,0,55.56,Autumn,3434.64
2022-11-19T00:00:00.000-08:00,S001,P0017,Clothing,North,59,7,167,6.45,94.77,0,Rainy,1,99.02,Summer,663.39
2022-11-19T00:00:00.000-08:00,S002,P0006,Furniture,South,97,94,128,90.69,77.12,15,Snowy,0,78.57,Winter,7249.28
2022-11-19T00:00:00.000-08:00,S002,P0011,Toys,South,58,34,53,32.41,72.48,10,Rainy,1,70.96,Summer,2464.32
2022-11-19T00:00:00.000-08:00,S003,P0011,Furniture,North,66,34,56,46.23,36.11,0,Sunny,0,36.48,Winter,1227.74
2022-11-19T00:00:00.000-08:00,S004,P0006,Toys,South,60,7,53,5.04,60.41,10,Rainy,1,56.1,Summer,422.87
2022-11-19T00:00:00.000-08:00,S005,P0001,Furniture,South,57,33,199,30.02,34.22,0,Sunny,1,31.07,Spring,1129.26
2022-11-19T00:00:00.000-08:00,S005,P0016,Groceries,West,98,11,23,27.58,67.34,0,Rainy,1,68.75,Winter,740.74
2022-11-20T00:00:00.000-08:00,S001,P0011,Groceries,East,67,60,119,56.52,34.72,10,Cloudy,0,34.08,Spring,2083.2
2022-11-20T00:00:00.000-08:00,S001,P0012,Groceries,West,67,46,173,52.09,14.97,5,Rainy,1,12.61,Winter,688.62
2022-11-20T00:00:00.000-08:00,S002,P0017,Electronics,East,70,60,86,61.1,77.24,15,Cloudy,1,75.51,Spring,4634.4
2022-11-20T00:00:00.000-08:00,S002,P0020,Groceries,West,68,58,172,50.77,77.51,5,Sunny,1,75.62,Winter,4495.58
2022-11-20T00:00:00.000-08:00,S003,P0010,Furniture,West,65,55,183,52.42,42.54,20,Snowy,1,44.24,Autumn,2339.7
2022-11-20T00:00:00.000-08:00,S003,P0020,Groceries,East,51,18,113,35.99,68.52,20,Cloudy,1,70.96,Autumn,1233.36
2022-11-20T00:00:00.000-08:00,S004,P0004,Toys,South,96,64,123,81.23,68.16,0,Snowy,0,63.94,Winter,4362.24
2022-11-20T00:00:00.000-08:00,S004,P0005,Clothing,East,72,30,178,27.09,71.6,0,Cloudy,1,66.89,Spring,2148.0
2022-11-21T00:00:00.000-08:00,S002,P0006,Furniture,South,83,81,100,100.78,23.05,10,Cloudy,0,24.22,Autumn,1867.05
2022-11-21T00:00:00.000-08:00,S003,P0004,Clothing,East,56,47,182,37.98,41.38,5,Rainy,0,38.37,Autumn,1944.86
2022-11-21T00:00:00.000-08:00,S003,P0013,Furniture,East,66,52,28,60.79,85.28,15,Rainy,1,85.11,Summer,4434.56
2022-11-21T00:00:00.000-08:00,S004,P0006,Toys,West,97,62,88,64.39,83.1,20,Sunny,1,87.92,Autumn,5152.2
2022-11-21T00:00:00.000-08:00,S004,P0008,Toys,West,84,29,71,38.38,47.88,20,Snowy,1,45.31,Spring,1388.52
2022-11-21T00:00:00.000-08:00,S004,P0009,Clothing,East,87,60,125,60.46,50.05,20,Snowy,0,53.44,Autumn,3003.0
2022-11-21T00:00:00.000-08:00,S004,P0012,Groceries,West,91,6,46,25.56,10.34,10,Sunny,0,13.73,Summer,62.04
2022-11-21T00:00:00.000-08:00,S004,P0013,Toys,North,84,62,180,68.3,62.57,0,Cloudy,0,64.05,Summer,3879.34
2022-11-21T00:00:00.000-08:00,S004,P0014,Toys,North,85,11,133,30.53,71.67,0,Snowy,0,72.59,Summer,788.37
2022-11-21T00:00:00.000-08:00,S004,P0019,Groceries,East,91,65,66,66.63,83.67,10,Sunny,0,79.38,Winter,5438.55
2022-11-21T00:00:00.000-08:00,S005,P0002,Electronics,West,72,54,92,56.57,57.0,0,Cloudy,0,56.76,Spring,3078.0
2022-11-21T00:00:00.000-08:00,S005,P0014,Electronics,West,74,45,187,62.55,65.44,5,Cloudy,0,61.81,Autumn,2944.8
2022-11-22T00:00:00.000-08:00,S001,P0011,Electronics,East,91,59,173,65.22,38.88,5,Snowy,0,41.91,Summer,2293.92
2022-11-22T00:00:00.000-08:00,S001,P0019,Groceries,East,50,24,170,31.51,81.18,0,Rainy,0,77.75,Summer,1948.32
2022-11-22T00:00:00.000-08:00,S002,P0006,Toys,West,75,20,198,17.46,38.37,20,Snowy,1,34.63,Autumn,767.4
2022-11-22T00:00:00.000-08:00,S003,P0003,Toys,North,73,63,138,74.11,48.86,5,Cloudy,1,51.15,Summer,3078.18
2022-11-22T00:00:00.000-08:00,S003,P0011,Groceries,North,92,81,198,99.58,67.21,5,Cloudy,0,66.41,Spring,5444.01
2022-11-22T00:00:00.000-08:00,S003,P0015,Groceries,East,78,20,197,22.87,84.23,0,Sunny,1,82.07,Autumn,1684.6
2022-11-22T00:00:00.000-08:00,S004,P0002,Toys,East,94,5,105,17.49,80.7,20,Snowy,1,77.08,Winter,403.5
2022-11-22T00:00:00.000-08:00,S004,P0006,Toys,North,73,23,200,26.42,25.27,10,Snowy,0,20.74,Spring,581.21
2022-11-22T00:00:00.000-08:00,S004,P0015,Toys,West,76,8,117,-0.58,34.26,20,Cloudy,0,38.55,Winter,274.08
2022-11-22T00:00:00.000-08:00,S004,P0017,Toys,East,54,10,82,3.08,51.62,10,Cloudy,0,48.02,Summer,516.2
2022-11-22T00:00:00.000-08:00,S005,P0007,Groceries,South,84,35,60,36.89,13.17,20,Rainy,1,12.08,Autumn,460.95
2022-11-23T00:00:00.000-08:00,S001,P0012,Electronics,South,51,15,115,15.96,53.88,0,Rainy,1,52.97,Spring,808.2
2022-11-23T00:00:00.000-08:00,S002,P0002,Clothing,North,73,70,185,73.97,71.16,0,Cloudy,0,70.51,Autumn,4981.2
2022-11-23T00:00:00.000-08:00,S002,P0004,Furniture,North,93,21,84,28.61,73.38,20,Snowy,0,68.65,Autumn,1540.98
2022-11-23T00:00:00.000-08:00,S002,P0018,Furniture,South,83,17,93,27.16,39.96,15,Rainy,1,39.06,Summer,679.32
2022-11-23T00:00:00.000-08:00,S003,P0004,Furniture,East,65,31,26,37.79,10.51,20,Rainy,1,13.18,Summer,325.81
2022-11-23T00:00:00.000-08:00,S003,P0005,Clothing,North,57,48,197,47.49,33.49,5,Cloudy,0,36.49,Autumn,1607.52
2022-11-23T00:00:00.000-08:00,S003,P0015,Furniture,South,99,87,163,86.01,93.02,10,Snowy,1,94.82,Autumn,8092.74
2022-11-23T00:00:00.000-08:00,S003,P0020,Toys,South,98,37,27,53.5,86.24,20,Snowy,0,87.78,Summer,3190.88
2022-11-23T00:00:00.000-08:00,S004,P0012,Toys,East,52,35,131,29.51,42.89,0,Sunny,0,47.66,Autumn,1501.15
2022-11-23T00:00:00.000-08:00,S004,P0014,Clothing,South,79,64,159,57.81,67.59,0,Snowy,0,64.96,Spring,4325.76
2022-11-23T00:00:00.000-08:00,S004,P0015,Furniture,North,69,18,167,11.46,39.67,0,Snowy,0,42.18,Summer,714.06
2022-11-23T00:00:00.000-08:00,S005,P0002,Groceries,South,59,33,69,45.75,69.9,0,Cloudy,0,71.49,Spring,2306.7
2022-11-23T00:00:00.000-08:00,S005,P0011,Groceries,South,76,68,170,83.55,44.93,0,Rainy,1,41.32,Autumn,3055.24
2022-11-23T00:00:00.000-08:00,S005,P0015,Toys,South,79,69,58,65.02,77.79,10,Sunny,0,74.68,Autumn,5367.51
2022-11-23T00:00:00.000-08:00,S005,P0020,Furniture,East,50,0,158,-3.07,70.52,20,Sunny,0,72.13,Winter,0.0
2022-11-24T00:00:00.000-08:00,S001,P0013,Clothing,South,93,87,69,79.62,97.62,10,Cloudy,0,96.95,Summer,8492.94
2022-11-24T00:00:00.000-08:00,S002,P0001,Furniture,East,71,34,152,49.39,73.45,20,Sunny,1,71.29,Autumn,2497.3
2022-11-24T00:00:00.000-08:00,S002,P0002,Clothing,East,58,5,163,3.8,70.72,20,Rainy,0,73.88,Summer,353.6
2022-11-24T00:00:00.000-08:00,S002,P0004,Furniture,North,73,43,42,34.86,35.5,10,Rainy,1,31.81,Spring,1526.5
2022-11-24T00:00:00.000-08:00,S003,P0003,Clothing,West,69,41,132,43.35,16.16,20,Sunny,0,11.92,Winter,662.56
2022-11-24T00:00:00.000-08:00,S003,P0004,Toys,East,77,31,41,41.57,92.18,20,Cloudy,1,96.14,Summer,2857.58
2022-11-24T00:00:00.000-08:00,S003,P0018,Toys,East,77,60,67,59.62,24.53,15,Cloudy,1,26.17,Spring,1471.8
2022-11-24T00:00:00.000-08:00,S003,P0019,Electronics,North,69,9,45,2.05,99.3,0,Sunny,1,103.35,Winter,893.7
2022-11-24T00:00:00.000-08:00,S003,P0020,Clothing,West,86,65,23,63.3,10.84,20,Rainy,0,15.58,Summer,704.6
2022-11-24T00:00:00.000-08:00,S004,P0008,Toys,West,96,96,96,113.17,36.39,20,Sunny,0,36.85,Summer,3493.44
2022-11-24T00:00:00.000-08:00,S004,P0010,Toys,North,83,9,152,2.65,26.18,15,Cloudy,1,30.26,Summer,235.62
2022-11-24T00:00:00.000-08:00,S005,P0003,Toys,North,68,14,36,30.05,37.48,0,Rainy,0,33.49,Spring,524.72
2022-11-24T00:00:00.000-08:00,S005,P0012,Clothing,South,80,42,40,60.75,73.75,0,Sunny,1,71.99,Winter,3097.5
2022-11-25T00:00:00.000-08:00,S001,P0012,Toys,West,51,4,43,5.56,50.56,0,Snowy,0,50.81,Summer,202.24
2022-11-25T00:00:00.000-08:00,S002,P0002,Clothing,South,72,62,136,77.47,94.3,15,Sunny,1,92.75,Autumn,5846.6
2022-11-25T00:00:00.000-08:00,S002,P0008,Clothing,East,63,43,117,57.87,43.21,10,Cloudy,0,46.65,Winter,1858.03
2022-11-25T00:00:00.000-08:00,S003,P0007,Groceries,North,65,29,83,22.14,49.47,15,Snowy,1,48.79,Autumn,1434.63
2022-11-25T00:00:00.000-08:00,S003,P0009,Clothing,West,84,69,147,86.35,32.33,15,Rainy,0,32.05,Spring,2230.77
2022-11-25T00:00:00.000-08:00,S004,P0007,Furniture,South,91,51,74,68.97,10.51,10,Snowy,0,9.69,Autumn,536.01
2022-11-25T00:00:00.000-08:00,S004,P0010,Toys,North,73,51,87,49.93,54.13,20,Cloudy,1,54.87,Autumn,2760.63
2022-11-25T00:00:00.000-08:00,S005,P0002,Electronics,South,59,34,179,28.25,93.69,10,Rainy,1,96.29,Summer,3185.46
2022-11-25T00:00:00.000-08:00,S005,P0010,Toys,West,60,2,104,17.1,58.86,5,Snowy,1,57.52,Winter,117.72
2022-11-25T00:00:00.000-08:00,S005,P0016,Toys,South,61,57,88,60.68,52.71,5,Cloudy,1,49.37,Summer,3004.47
2022-11-25T00:00:00.000-08:00,S005,P0018,Furniture,East,83,67,31,70.54,84.67,15,Cloudy,1,86.24,Spring,5672.89
2022-11-26T00:00:00.000-08:00,S002,P0003,Toys,East,62,6,98,3.18,38.73,10,Snowy,1,36.21,Autumn,232.38
2022-11-26T00:00:00.000-08:00,S002,P0013,Groceries,South,90,36,189,52.32,17.6,5,Snowy,1,20.39,Spring,633.6
2022-11-26T00:00:00.000-08:00,S003,P0020,Clothing,West,59,1,196,5.45,59.97,20,Sunny,0,63.7,Spring,59.97
2022-11-26T00:00:00.000-08:00,S005,P0011,Clothing,North,87,80,62,95.0,98.53,20,Sunny,1,101.8,Autumn,7882.4
2022-11-26T00:00:00.000-08:00,S005,P0013,Groceries,West,90,6,90,21.29,29.2,5,Cloudy,1,33.49,Summer,175.2
2022-11-26T00:00:00.000-08:00,S005,P0018,Toys,South,64,50,90,64.6,10.11,15,Sunny,0,13.41,Winter,505.5
2022-11-27T00:00:00.000-08:00,S001,P0016,Clothing,South,94,90,166,81.47,31.4,0,Sunny,0,34.51,Winter,2826.0
2022-11-27T00:00:00.000-08:00,S001,P0018,Electronics,West,71,71,36,63.81,80.11,10,Snowy,0,76.22,Spring,5687.81
2022-11-27T00:00:00.000-08:00,S002,P0001,Clothing,North,70,26,27,19.04,42.45,15,Cloudy,0,44.63,Autumn,1103.7
2022-11-27T00:00:00.000-08:00,S003,P0001,Groceries,West,65,53,82,64.5,72.48,20,Cloudy,0,77.45,Spring,3841.44
2022-11-27T00:00:00.000-08:00,S003,P0003,Groceries,East,89,35,153,44.26,75.06,20,Snowy,1,71.35,Spring,2627.1
2022-11-27T00:00:00.000-08:00,S003,P0006,Groceries,North,72,39,188,30.31,73.53,5,Rainy,1,70.92,Autumn,2867.67
2022-11-27T00:00:00.000-08:00,S003,P0008,Clothing,West,60,28,72,30.54,37.19,10,Snowy,1,39.12,Summer,1041.32
2022-11-27T00:00:00.000-08:00,S003,P0011,Electronics,West,97,72,84,71.63,70.99,10,Sunny,1,68.17,Spring,5111.28
2022-11-27T00:00:00.000-08:00,S003,P0014,Groceries,South,64,29,136,42.02,80.28,20,Rainy,1,80.43,Summer,2328.12
2022-11-27T00:00:00.000-08:00,S003,P0017,Groceries,West,76,10,34,0.05,66.23,15,Cloudy,1,62.06,Summer,662.3
2022-11-27T00:00:00.000-08:00,S003,P0018,Groceries,East,73,17,152,15.96,96.87,15,Snowy,1,95.26,Spring,1646.79
2022-11-27T00:00:00.000-08:00,S004,P0002,Toys,North,64,61,20,68.24,81.16,5,Sunny,1,78.41,Winter,4950.76
2022-11-27T00:00:00.000-08:00,S005,P0007,Electronics,West,78,68,141,74.79,47.63,10,Cloudy,1,49.3,Autumn,3238.84
2022-11-27T00:00:00.000-08:00,S005,P0015,Electronics,West,69,37,22,30.45,70.55,0,Cloudy,1,67.07,Summer,2610.35
2022-11-27T00:00:00.000-08:00,S005,P0018,Electronics,West,93,12,23,29.81,97.92,5,Sunny,1,96.87,Summer,1175.04
2022-11-28T00:00:00.000-08:00,S001,P0006,Groceries,West,90,48,90,50.41,15.2,0,Sunny,0,18.06,Autumn,729.6
2022-11-28T00:00:00.000-08:00,S001,P0007,Furniture,East,75,68,154,73.96,31.75,10,Rainy,0,31.63,Summer,2159.0
2022-11-28T00:00:00.000-08:00,S002,P0001,Electronics,East,53,41,192,32.52,16.85,5,Cloudy,0,20.11,Summer,690.85
2022-11-28T00:00:00.000-08:00,S002,P0011,Groceries,North,81,52,135,55.86,41.04,15,Rainy,1,45.91,Autumn,2134.08
2022-11-28T00:00:00.000-08:00,S003,P0014,Furniture,South,97,12,80,5.54,23.25,20,Sunny,0,20.07,Autumn,279.0
2022-11-28T00:00:00.000-08:00,S004,P0008,Groceries,East,77,18,33,22.97,92.9,0,Rainy,1,96.13,Summer,1672.2
2022-11-28T00:00:00.000-08:00,S005,P0002,Clothing,East,59,20,193,24.56,74.59,10,Rainy,1,76.5,Autumn,1491.8
2022-11-28T00:00:00.000-08:00,S005,P0010,Toys,West,79,45,20,42.6,84.02,10,Rainy,1,84.9,Spring,3780.9
2022-11-28T00:00:00.000-08:00,S005,P0016,Furniture,West,53,13,30,32.83,64.17,15,Snowy,1,65.59,Winter,834.21
2022-11-29T00:00:00.000-08:00,S001,P0003,Furniture,West,93,59,49,67.69,24.1,0,Cloudy,1,24.36,Spring,1421.9
2022-11-29T00:00:00.000-08:00,S001,P0012,Groceries,West,67,30,108,33.41,30.2,0,Sunny,1,26.12,Winter,906.0
